doi,publisher_name,publisher_abbreviation,citation,title,publish_year,first_author,authors_list,volume_issue_pages,volume,issue,start_page,end_page,keywords_list,no_keywords_list,abstract,no_abstract,url
10.1371/journal.pone.0041270,,,"
         Luzuriaga
        , 
         Arantzazu L.
        , 
         Sánchez
        , 
         Ana M.
        , 
         Maestre
        , 
         Fernando T.
        , 
         Escudero
        , 
         Adrián
        , 
         Cahill
        , 
         James F.
        . 2012. Assemblage of a Semi-Arid Annual Plant Community: Abiotic and Biotic Filters Act Hierarchically. . ",Assemblage of a Semi-Arid Annual Plant Community: Abiotic and Biotic Filters Act Hierarchically,2012,"
         Luzuriaga
        , 
         Arantzazu L.
        ","
         Luzuriaga
        , 
         Arantzazu L.
        , 
         Sánchez
        , 
         Ana M.
        , 
         Maestre
        , 
         Fernando T.
        , 
         Escudero
        , 
         Adrián
        , 
         Cahill
        , 
         James F.
        ","
      7
     (
      7
     ):
      e41270
     ","
      7
     ","
      7
     ","
      e41270
     ",,,False,"
The study of species coexistence and community assembly has been a hot topic in ecology for decades. Disentangling the hierarchical role of abiotic and biotic filters is crucial to understand community assembly processes. The most critical environmental factor in semi-arid environments is known to be water availability, and perennials are usually described as nurses that create milder local conditions and expand the niche range of several species. We aimed to broaden this view by jointly evaluating how biological soil crusts (BSCs), water availability, perennial species (presence/absence of 
       
        Stipa tenacissima
       ) and plant-plant interactions shape a semi-arid annual plant community. The presence and cover of annual species was monitored during three years of contrasting climate. Water stress acted as the primary filter determining the species pool available for plant community assembly. 
       
        Stipa
        and BSCs acted as secondary filters by modulating the effects of water availability. At extremely harsh environmental conditions, 
       
        Stipa
        exerted a negative effect on the annual plant community, while at more benign conditions it increased annual community richness. Biological soil crusts exerted a contradictory effect depending on climate and on the presence of 
       
        Stipa
       , favoring annuals in the most adverse conditions but showing repulsion at higher water availability conditions. Finally, interactions among co-occurring annuals shaped species richness and diversity of the final annual plant assembly. This study sheds light on the processes determining the assembly of annual communities and highlights the importance of Biological Soil Crusts and of interactions among annual plants on the final outcome of the species assembly.
",False,
10.1371/journal.pone.0042354,,,"
         Luo
        , 
         Ji
        , 
         Chen
        , 
         Youchao
        , 
         Wu
        , 
         Yanhong
        , 
         Shi
        , 
         Peili
        , 
         She
        , 
         Jia
        , 
         Zhou
        , 
         Peng
        , 
         Gilbert
        , 
         Jack Anthony
        . 2012. Temporal-Spatial Variation and Controls of Soil Respiration in Different Primary Succession Stages on Glacier Forehead in Gongga Mountain, China. . ","Temporal-Spatial Variation and Controls of Soil Respiration in Different Primary Succession Stages on Glacier Forehead in Gongga Mountain, China",2012,"
         Luo
        , 
         Ji
        ","
         Luo
        , 
         Ji
        , 
         Chen
        , 
         Youchao
        , 
         Wu
        , 
         Yanhong
        , 
         Shi
        , 
         Peili
        , 
         She
        , 
         Jia
        , 
         Zhou
        , 
         Peng
        , 
         Gilbert
        , 
         Jack Anthony
        ","
      7
     (
      8
     ):
      e42354
     ","
      7
     ","
      8
     ","
      e42354
     ",,,False,"
Soil respiration (SR) is an important process in the global carbon cycle. It is difficult to estimate SR emission accurately because of its temporal and spatial variability. Primary forest succession on Glacier forehead provides the ideal environment for examining the temporal-spatial variation and controlling factors of SR. However, relevant studies on SR are relatively scarce, and variations, as well as controlling factors, remain uncertain in this kind of region. In this study, we used a static chamber system to measure SR in six sites which represent different stages of forest succession on forehead of a temperate glacier in Gongga Mountain, China. Our results showed that there was substantial temporal (coefficient of variation (CV) ranged from 39.3% to 73.9%) and spatial (CV ranged from 12.3% to 88.6%) variation in SR. Soil temperature (ST) at 5 cm depth was the major controlling factor of temporal variation in all six sites. Spatial variation in SR was mainly caused by differences in plant biomass and Total N among the six sites. Moreover, soil moisture (SM), microbial biomass carbon (MBC), soil organic carbon (SOC), pH and bulk density could influence SR by directly or indirectly affecting plant biomass and Total N. Q10 values (ranged from 2.1 to 4.7) increased along the forest succession, and the mean value (3.3) was larger than that of temperate ecosystems, which indicated a general tendency towards higher-Q10 in colder ecosystems than in warmer ecosystems. Our findings provided valuable information for understanding temporal-spatial variation and controlling factors of SR.
",False,
10.1371/journal.pone.0044925,,,"
         Caliman
        , 
         Adriano
        , 
         Carneiro
        , 
         Luciana S.
        , 
         Leal
        , 
         João J. F.
        , 
         Farjalla
        , 
         Vinicius F.
        , 
         Bozelli
        , 
         Reinaldo L.
        , 
         Esteves
        , 
         Francisco A.
        , 
         Solan
        , 
         Martin
        . 2012. Community Biomass and Bottom up Multivariate Nutrient Complementarity Mediate the Effects of Bioturbator Diversity on Pelagic Production. . ",Community Biomass and Bottom up Multivariate Nutrient Complementarity Mediate the Effects of Bioturbator Diversity on Pelagic Production,2012,"
         Caliman
        , 
         Adriano
        ","
         Caliman
        , 
         Adriano
        , 
         Carneiro
        , 
         Luciana S.
        , 
         Leal
        , 
         João J. F.
        , 
         Farjalla
        , 
         Vinicius F.
        , 
         Bozelli
        , 
         Reinaldo L.
        , 
         Esteves
        , 
         Francisco A.
        , 
         Solan
        , 
         Martin
        ","
      7
     (
      9
     ):
      e44925
     ","
      7
     ","
      9
     ","
      e44925
     ",,,False,"
Tests of the biodiversity and ecosystem functioning (BEF) relationship have focused little attention on the importance of interactions between species diversity and other attributes of ecological communities such as community biomass. Moreover, BEF research has been mainly derived from studies measuring a single ecosystem process that often represents resource consumption within a given habitat. Focus on single processes has prevented us from exploring the characteristics of ecosystem processes that can be critical in helping us to identify how novel pathways throughout BEF mechanisms may operate. Here, we investigated whether and how the effects of biodiversity mediated by non-trophic interactions among benthic bioturbator species vary according to community biomass and ecosystem processes. We hypothesized that (1) bioturbator biomass and species richness interact to affect the rates of benthic nutrient regeneration [dissolved inorganic nitrogen (DIN) and total dissolved phosphorus (TDP)] and consequently bacterioplankton production (BP) and that (2) the complementarity effects of diversity will be stronger on BP than on nutrient regeneration because the former represents a more integrative process that can be mediated by multivariate nutrient complementarity. We show that the effects of bioturbator diversity on nutrient regeneration increased BP via multivariate nutrient complementarity. Consistent with our prediction, the complementarity effects were significantly stronger on BP than on DIN and TDP. The effects of the biomass-species richness interaction on complementarity varied among the individual processes, but the aggregated measures of complementarity over all ecosystem processes were significantly higher at the highest community biomass level. Our results suggest that the complementarity effects of biodiversity can be stronger on more integrative ecosystem processes, which integrate subsidiary “simpler” processes, via multivariate complementarity. In addition, reductions in community biomass may decrease the strength of interspecific interactions so that the enhanced effects of biodiversity on ecosystem processes can disappear well before species become extinct.
",False,
10.1371/journal.pone.0052821,"
       PLoS ONE
      ",,"
         Clark
        , 
         Christopher M.
        , 
         Flynn
        , 
         Dan F. B.
        , 
         Butterfield
        , 
         Bradley J.
        , 
         Reich
        , 
         Peter B.
        , 
         Cahill
        , 
         James F.
        . 2012. Testing the Link between Functional Diversity and Ecosystem Functioning in a Minnesota Grassland Experiment. 
       PLoS ONE
      . ",Testing the Link between Functional Diversity and Ecosystem Functioning in a Minnesota Grassland Experiment,2012,"
         Clark
        , 
         Christopher M.
        ","
         Clark
        , 
         Christopher M.
        , 
         Flynn
        , 
         Dan F. B.
        , 
         Butterfield
        , 
         Bradley J.
        , 
         Reich
        , 
         Peter B.
        , 
         Cahill
        , 
         James F.
        ","
      7
     (
      12
     ):
      e52821
     ","
      7
     ","
      12
     ","
      e52821
     ",,,False,"
The functional diversity of a community can influence ecosystem functioning and reflects assembly processes. The large number of disparate metrics used to quantify functional diversity reflects the range of attributes underlying this concept, generally summarized as functional richness, functional evenness, and functional divergence. However, in practice, we know very little about which attributes drive which ecosystem functions, due to a lack of field-based tests. Here we test the association between eight leading functional diversity metrics (Rao’s Q, FD, FDis, FEve, FDiv, convex hull volume, and species and functional group richness) that emphasize different attributes of functional diversity, plus 11 extensions of these existing metrics that incorporate heterogeneous species abundances and trait variation. We assess the relationships among these metrics and compare their performances for predicting three key ecosystem functions (above- and belowground biomass and light capture) within a long-term grassland biodiversity experiment. Many metrics were highly correlated, although unique information was captured in FEve, FDiv, and dendrogram-based measures (FD) that were adjusted by abundance. FD adjusted by abundance outperformed all other metrics in predicting both above- and belowground biomass, although several others also performed well (e.g. Rao’s Q, FDis, FDiv). More generally, trait-based richness metrics and hybrid metrics incorporating multiple diversity attributes outperformed evenness metrics and single-attribute metrics, results that were not changed when combinations of metrics were explored. For light capture, species richness alone was the best predictor, suggesting that traits for canopy architecture would be necessary to improve predictions. Our study provides a comprehensive test linking different attributes of functional diversity with ecosystem function for a grassland system.
",False,
10.1371/journal.pone.0053139,"
       PLoS ONE
      ",,"
         Walzer
        , 
         Chris
        , 
         Kowalczyk
        , 
         Christine
        , 
         Alexander
        , 
         Jake M.
        , 
         Baur
        , 
         Bruno
        , 
         Bogliani
        , 
         Giuseppe
        , 
         Brun
        , 
         Jean-Jacques
        , 
         Füreder
        , 
         Leopold
        , 
         Guth
        , 
         Marie-Odile
        , 
         Haller
        , 
         Ruedi
        , 
         Holderegger
        , 
         Rolf
        , 
         Kohler
        , 
         Yann
        , 
         Kueffer
        , 
         Christoph
        , 
         Righetti
        , 
         Antonio
        , 
         Spaar
        , 
         Reto
        , 
         Sutherland
        , 
         William J.
        , 
         Ullrich-Schneider
        , 
         Aurelia
        , 
         Vanpeene-Bruhier
        , 
         Sylvie N.
        , 
         Scheurer
        , 
         Thomas
        , 
         Arlettaz
        , 
         Raphaël
        . 2013. The 50 Most Important Questions Relating to the Maintenance and Restoration of an Ecological Continuum in the European Alps. 
       PLoS ONE
      . ",The 50 Most Important Questions Relating to the Maintenance and Restoration of an Ecological Continuum in the European Alps,2013,"
         Walzer
        , 
         Chris
        ","
         Walzer
        , 
         Chris
        , 
         Kowalczyk
        , 
         Christine
        , 
         Alexander
        , 
         Jake M.
        , 
         Baur
        , 
         Bruno
        , 
         Bogliani
        , 
         Giuseppe
        , 
         Brun
        , 
         Jean-Jacques
        , 
         Füreder
        , 
         Leopold
        , 
         Guth
        , 
         Marie-Odile
        , 
         Haller
        , 
         Ruedi
        , 
         Holderegger
        , 
         Rolf
        , 
         Kohler
        , 
         Yann
        , 
         Kueffer
        , 
         Christoph
        , 
         Righetti
        , 
         Antonio
        , 
         Spaar
        , 
         Reto
        , 
         Sutherland
        , 
         William J.
        , 
         Ullrich-Schneider
        , 
         Aurelia
        , 
         Vanpeene-Bruhier
        , 
         Sylvie N.
        , 
         Scheurer
        , 
         Thomas
        , 
         Arlettaz
        , 
         Raphaël
        ","
      8
     (
      1
     ):
      e53139
     ","
      8
     ","
      1
     ","
      e53139
     ",,,False,"
The European Alps harbour a unique and species-rich biodiversity, which is increasingly impacted by habitat fragmentation through land-use changes, urbanization and expanding transport infrastructure. In this study, we identified the 50 most important questions relating to the maintenance and restoration of an ecological continuum – the connectedness of ecological processes across many scales including trophic relationship and disturbance processes and hydro-ecological flows in the European Alps. We initiated and implemented a trans-national priority setting exercise, inviting 48 institutions including researchers, conservation practitioners, NGOs, policymakers and administrators from the Alpine region. The exercise was composed of an initial call for pertinent questions, a first online evaluation of the received questions and a final discussion and selection process during a joint workshop. The participating institutions generated 484 initial questions, which were condensed to the 50 most important questions by 16 workshop participants. We suggest new approaches in tackling the issue of an ecological continuum in the Alps by analysing and classifying the characteristics of the resulting questions in a non-prioritized form as well as in a visual conceptualisation of the inter-dependencies among these questions. This priority setting exercise will support research and funding institutions in channelling their capacities and resources towards questions that need to be urgently addressed in order to facilitate significant progress in biodiversity conservation in the European Alps.
",False,
10.1371/journal.pone.0060756,"
       PLoS ONE
      ",,"
         Woodcock
        , 
         Paul
        , 
         Edwards
        , 
         David P.
        , 
         Newton
        , 
         Rob J.
        , 
         Vun Khen
        , 
         Chey
        , 
         Bottrell
        , 
         Simon H.
        , 
         Hamer
        , 
         Keith C.
        , 
         Smith
        , 
         M. Alex
        . 2013. Impacts of Intensive Logging on the Trophic Organisation of Ant Communities in a Biodiversity Hotspot. 
       PLoS ONE
      . ",Impacts of Intensive Logging on the Trophic Organisation of Ant Communities in a Biodiversity Hotspot,2013,"
         Woodcock
        , 
         Paul
        ","
         Woodcock
        , 
         Paul
        , 
         Edwards
        , 
         David P.
        , 
         Newton
        , 
         Rob J.
        , 
         Vun Khen
        , 
         Chey
        , 
         Bottrell
        , 
         Simon H.
        , 
         Hamer
        , 
         Keith C.
        , 
         Smith
        , 
         M. Alex
        ","
      8
     (
      4
     ):
      e60756
     ","
      8
     ","
      4
     ","
      e60756
     ",,,False,"
Trophic organisation defines the flow of energy through ecosystems and is a key component of community structure. Widespread and intensifying anthropogenic disturbance threatens to disrupt trophic organisation by altering species composition and relative abundances and by driving shifts in the trophic ecology of species that persist in disturbed ecosystems. We examined how intensive disturbance caused by selective logging affects trophic organisation in the biodiversity hotspot of Sabah, Borneo. Using stable nitrogen isotopes, we quantified the positions in the food web of 159 leaf-litter ant species in unlogged and logged rainforest and tested four predictions: (i) there is a negative relationship between the trophic position of a species in unlogged forest and its change in abundance following logging, (ii) the trophic positions of species are altered by logging, (iii) disturbance alters the frequency distribution of trophic positions within the ant assemblage, and (iv) disturbance reduces food chain length. We found that ant abundance was 30% lower in logged forest than in unlogged forest but changes in abundance of individual species were not related to trophic position, providing no support for prediction (i). However, trophic positions of individual species were significantly higher in logged forest, supporting prediction (ii). Consequently, the frequency distribution of trophic positions differed significantly between unlogged and logged forest, supporting prediction (iii), and food chains were 0.2 trophic levels 
       
        longer
        in logged forest, the opposite of prediction (iv). Our results demonstrate that disturbance can alter trophic organisation even without trophically-biased changes in community composition. Nonetheless, the absence of any reduction in food chain length in logged forest suggests that species-rich arthropod food webs do not experience trophic downgrading or a related collapse in trophic organisation despite the disturbance caused by logging. These food webs appear able to bend without breaking in the face of some forms of anthropogenic disturbance.
",False,
10.1371/journal.pone.0066653,"
       PLoS ONE
      ",,"
         Gingold
        , 
         Ruth
        , 
         Moens
        , 
         Tom
        , 
         Rocha-Olivares
        , 
         Axayácatl
        , 
         Thrush
        , 
         Simon
        . 2013. Assessing the Response of Nematode Communities to Climate Change-Driven Warming: A Microcosm Experiment. 
       PLoS ONE
      . ",Assessing the Response of Nematode Communities to Climate Change-Driven Warming: A Microcosm Experiment,2013,"
         Gingold
        , 
         Ruth
        ","
         Gingold
        , 
         Ruth
        , 
         Moens
        , 
         Tom
        , 
         Rocha-Olivares
        , 
         Axayácatl
        , 
         Thrush
        , 
         Simon
        ","
      8
     (
      6
     ):
      e66653
     ","
      8
     ","
      6
     ","
      e66653
     ",,,False,"
Biodiversity has diminished over the past decades with climate change being among the main responsible factors. One consequence of climate change is the increase in sea surface temperature, which, together with long exposure periods in intertidal areas, may exceed the tolerance level of benthic organisms. Benthic communities may suffer structural changes due to the loss of species or functional groups, putting ecological services at risk. In sandy beaches, free-living marine nematodes usually are the most abundant and diverse group of intertidal meiofauna, playing an important role in the benthic food web. While apparently many functionally similar nematode species co-exist temporally and spatially, experimental results on selected bacterivore species suggest no functional overlap, but rather an idiosyncratic contribution to ecosystem functioning. However, we hypothesize that functional redundancy is more likely to observe when taking into account the entire diversity of natural assemblages. We conducted a microcosm experiment with two natural communities to assess their stress response to elevated temperature. The two communities differed in diversity (high [HD] vs. low [LD]) and environmental origin (harsh vs. moderate conditions). We assessed their stress resistance to the experimental treatment in terms of species and diversity changes, and their function in terms of abundance, biomass, and trophic diversity. According to the Insurance Hypothesis, we hypothesized that the HD community would cope better with the stressful treatment due to species functional overlap, whereas the LD community functioning would benefit from species better adapted to harsh conditions. Our results indicate no evidence of functional redundancy in the studied nematofaunal communities. The species loss was more prominent and size specific in the HD; large predators and omnivores were lost, which may have important consequences for the benthic food web. Yet, we found evidence for alternative diversity–ecosystem functioning relationships, such as the Rivets and the Idiosyncrasy Model.
",False,
10.1371/journal.pone.0074852,"
       PLoS ONE
      ",,"
         Deikumah
        , 
         Justus P.
        , 
         McAlpine
        , 
         Clive A.
        , 
         Maron
        , 
         Martine
        , 
         Sheaves
        , 
         Marcus
        . 2013. Matrix Intensification Alters Avian Functional Group Composition in Adjacent Rainforest Fragments. 
       PLoS ONE
      . ",Matrix Intensification Alters Avian Functional Group Composition in Adjacent Rainforest Fragments,2013,"
         Deikumah
        , 
         Justus P.
        ","
         Deikumah
        , 
         Justus P.
        , 
         McAlpine
        , 
         Clive A.
        , 
         Maron
        , 
         Martine
        , 
         Sheaves
        , 
         Marcus
        ","
      8
     (
      9
     ):
      e74852
     ","
      8
     ","
      9
     ","
      e74852
     ",,,False,"
Conversion of farmland land-use matrices to surface mining is an increasing threat to the habitat quality of forest remnants and their constituent biota, with consequences for ecosystem functionality. We evaluated the effects of matrix type on bird community composition and the abundance and evenness within avian functional groups in south-west Ghana. We hypothesized that surface mining near remnants may result in a shift in functional composition of avifaunal communities, potentially disrupting ecological processes within tropical forest ecosystems. Matrix intensification and proximity to the remnant edge strongly influenced the abundance of members of several functional guilds. Obligate frugivores, strict terrestrial insectivores, lower and upper strata birds, and insect gleaners were most negatively affected by adjacent mining matrices, suggesting certain ecosystem processes such as seed dispersal may be disrupted by landscape change in this region. Evenness of these functional guilds was also lower in remnants adjacent to surface mining, regardless of the distance from remnant edge, with the exception of strict terrestrial insectivores. These shifts suggest matrix intensification can influence avian functional group composition and related ecosystem-level processes in adjacent forest remnants. The management of matrix habitat quality near and within mine concessions is important for improving efforts to preserveavian biodiversity in landscapes undergoing intensification such as through increased surface mining.
",False,
10.1371/journal.pone.0075396,"
       PLoS ONE
      ",,"
         Stein
        , 
         Claudia
        , 
         Hallett
        , 
         Lauren M.
        , 
         Harpole
        , 
         W. Stanley
        , 
         Suding
        , 
         Katharine N.
        , 
         Valentine
        , 
         John F.
        . 2014. Evaluating Ecosystem Services Provided by Non-Native Species: An Experimental Test in California Grasslands. 
       PLoS ONE
      . ",Evaluating Ecosystem Services Provided by Non-Native Species: An Experimental Test in California Grasslands,2014,"
         Stein
        , 
         Claudia
        ","
         Stein
        , 
         Claudia
        , 
         Hallett
        , 
         Lauren M.
        , 
         Harpole
        , 
         W. Stanley
        , 
         Suding
        , 
         Katharine N.
        , 
         Valentine
        , 
         John F.
        ","
      9
     (
      9
     ):
      e75396
     ","
      9
     ","
      9
     ","
      e75396
     ",,,False,"
The concept of ecosystem services – the benefits that nature provides to human's society – has gained increasing attention over the past decade. Increasing global abiotic and biotic change, including species invasions, is threatening the secure delivery of these ecosystem services. Efficient evaluation methods of ecosystem services are urgently needed to improve our ability to determine management strategies and restoration goals in face of these new emerging ecosystems. Considering a range of multiple ecosystem functions may be a useful way to determine such strategies. We tested this framework experimentally in California grasslands, where large shifts in species composition have occurred since the late 1700's. We compared a suite of ecosystem functions within one historic native and two non-native species assemblages under different grazing intensities to address how different species assemblages vary in provisioning, regulatory and supporting ecosystem services. Forage production was reduced in one non-native assemblage (medusahead). Cultural ecosystem services, such as native species diversity, were inherently lower in both non-native assemblages, whereas most other services were maintained across grazing intensities. All systems provided similar ecosystem services under the highest grazing intensity treatment, which simulated unsustainable grazing intensity. We suggest that applying a more comprehensive ecosystem framework that considers multiple ecosystem services to evaluate new emerging ecosystems is a valuable tool to determine management goals and how to intervene in a changing ecosystem.
",False,
10.1371/journal.pone.0075439,"
       PLoS ONE
      ",,"
         Tomczak
        , 
         Maciej T.
        , 
         Heymans
        , 
         Johanna J.
        , 
         Yletyinen
        , 
         Johanna
        , 
         Niiranen
        , 
         Susa
        , 
         Otto
        , 
         Saskia A.
        , 
         Blenckner
        , 
         Thorsten
        , 
         MacKenzie
        , 
         Brian R.
        . 2013. Ecological Network Indicators of Ecosystem Status and Change in the Baltic Sea. 
       PLoS ONE
      . ",Ecological Network Indicators of Ecosystem Status and Change in the Baltic Sea,2013,"
         Tomczak
        , 
         Maciej T.
        ","
         Tomczak
        , 
         Maciej T.
        , 
         Heymans
        , 
         Johanna J.
        , 
         Yletyinen
        , 
         Johanna
        , 
         Niiranen
        , 
         Susa
        , 
         Otto
        , 
         Saskia A.
        , 
         Blenckner
        , 
         Thorsten
        , 
         MacKenzie
        , 
         Brian R.
        ","
      8
     (
      10
     ):
      e75439
     ","
      8
     ","
      10
     ","
      e75439
     ",,,False,"
Several marine ecosystems under anthropogenic pressure have experienced shifts from one ecological state to another. In the central Baltic Sea, the regime shift of the 1980s has been associated with food-web reorganization and redirection of energy flow pathways. These long-term dynamics from 1974 to 2006 have been simulated here using a food-web model forced by climate and fishing. Ecological network analysis was performed to calculate indices of ecosystem change. The model replicated the regime shift. The analyses of indicators suggested that the system’s resilience was higher prior to 1988 and lower thereafter. The ecosystem topology also changed from a web-like structure to a linearized food-web.
",False,
10.1371/journal.pone.0079799,"
       PLoS ONE
      ",,"
         Lesser
        , 
         Michael P.
        , 
         Slattery
        , 
         Marc
        , 
         Pronzato
        , 
         Roberto
        . 2013. Ecology of Caribbean Sponges: Are Top-Down or Bottom-Up Processes More Important?. 
       PLoS ONE
      . ",Ecology of Caribbean Sponges: Are Top-Down or Bottom-Up Processes More Important?,2013,"
         Lesser
        , 
         Michael P.
        ","
         Lesser
        , 
         Michael P.
        , 
         Slattery
        , 
         Marc
        , 
         Pronzato
        , 
         Roberto
        ","
      8
     (
      11
     ):
      e79799
     ","
      8
     ","
      11
     ","
      e79799
     ",,,False,"
Benthic-pelagic coupling and the role of bottom-up versus top-down processes are recognized as having a major impact on the structure of marine communities. While the roles of bottom-up processes are better appreciated they are still viewed as principally affecting the outcome of top-down processes. Sponges on coral reefs are important members of the benthic community and provide a critically important functional linkage between water-column productivity and the benthos. As active suspension feeders sponges utilize the abundant autotrophic and heterotrophic picoplankton in the water column. As a result sponges across the Caribbean basin exhibit a consistent and significant pattern of greater biomass, tube extension rate, and species numbers with increasing depth. Likewise, the abundance of their food supply also increases along a depth gradient. Using experimental manipulations it has recently been reported that predation is the primary determinant of sponge community structure. Here we provide data showing that the size and growth of the sponge 
       
        Callyspongia vaginalis
        are significantly affected by food availability. Sponges increased in size and tube extension rate with increasing depth down to 46 m, while simultaneously exposed to the full range of potential spongivores at all depths. Additionally, we point out important flaws in the experimental design used to demonstrate the role of predation and suggest that a resolution of this important question will require well-controlled, multi-factorial experiments to examine the independent and interactive effects of predation and food abundance on the ecology of sponges.
",False,
10.1371/journal.pone.0082369,"
       PLoS ONE
      ",,"
         Estavillo
        , 
         Candelaria
        , 
         Pardini
        , 
         Renata
        , 
         Rocha
        , 
         Pedro Luís Bernardo da
        , 
         Merenlender
        , 
         Adina Maya
        . 2013. Forest Loss and the Biodiversity Threshold: An Evaluation Considering Species Habitat Requirements and the Use of Matrix Habitats. 
       PLoS ONE
      . ",Forest Loss and the Biodiversity Threshold: An Evaluation Considering Species Habitat Requirements and the Use of Matrix Habitats,2013,"
         Estavillo
        , 
         Candelaria
        ","
         Estavillo
        , 
         Candelaria
        , 
         Pardini
        , 
         Renata
        , 
         Rocha
        , 
         Pedro Luís Bernardo da
        , 
         Merenlender
        , 
         Adina Maya
        ","
      8
     (
      12
     ):
      e82369
     ","
      8
     ","
      12
     ","
      e82369
     ",,,False,"
Habitat loss is the main driver of the current biodiversity crisis, a landscape-scale process that affects the survival of spatially-structured populations. Although it is well-established that species responses to habitat loss can be abrupt, the existence of a biodiversity threshold is still the cause of much controversy in the literature and would require that most species respond similarly to the loss of native vegetation. Here we test the existence of a biodiversity threshold, i.e. an abrupt decline in species richness, with habitat loss. We draw on a spatially-replicated dataset on Atlantic forest small mammals, consisting of 16 sampling sites divided between forests and matrix habitats in each of five 3600-ha landscapes (varying from 5% to 45% forest cover), and on an 
       
        a priori
        classification of species into habitat requirement categories (forest specialists, habitat generalists and open-area specialists). Forest specialists declined abruptly below 30% of forest cover, and spillover to the matrix occurred only in more forested landscapes. Generalists responded positively to landscape heterogeneity, peaking at intermediary levels of forest cover. Open area specialists dominated the matrix and did not spillover to forests. As a result of these distinct responses, we observed a biodiversity threshold for the small mammal community below 30% forest cover, and a peak in species richness just above this threshold. Our results highlight that cross habitat spillover may be asymmetrical and contingent on landscape context, occurring mainly from forests to the matrix and only in more forested landscapes. Moreover, they indicate the potential for biodiversity thresholds in human-modified landscapes, and the importance of landscape heterogeneity to biodiversity. Since forest loss affected not only the conservation value of forest patches, but also the potential for biodiversity-mediated services in anthropogenic habitats, our work indicates the importance of proactive measures to avoid human-modified landscapes to cross this threshold.
",False,
10.1371/journal.pone.0082468,"
       PLoS ONE
      ",,"
         Sun
        , 
         Xiaoming
        , 
         Zhang
        , 
         Xiaoke
        , 
         Zhang
        , 
         Shixiu
        , 
         Dai
        , 
         Guanhua
        , 
         Han
        , 
         Shijie
        , 
         Liang
        , 
         Wenju
        , 
         Bond-Lamberty
        , 
         Ben
        . 2013. Soil Nematode Responses to Increases in Nitrogen Deposition and Precipitation in a Temperate Forest. 
       PLoS ONE
      . ",Soil Nematode Responses to Increases in Nitrogen Deposition and Precipitation in a Temperate Forest,2013,"
         Sun
        , 
         Xiaoming
        ","
         Sun
        , 
         Xiaoming
        , 
         Zhang
        , 
         Xiaoke
        , 
         Zhang
        , 
         Shixiu
        , 
         Dai
        , 
         Guanhua
        , 
         Han
        , 
         Shijie
        , 
         Liang
        , 
         Wenju
        , 
         Bond-Lamberty
        , 
         Ben
        ","
      8
     (
      12
     ):
      e82468
     ","
      8
     ","
      12
     ","
      e82468
     ",,,False,"
The environmental changes arising from nitrogen (N) deposition and precipitation influence soil ecological processes in forest ecosystems. However, the corresponding effects of environmental changes on soil biota are poorly known. Soil nematodes are the important bioindicator of soil environmental change, and their responses play a key role in the feedbacks of terrestrial ecosystems to climate change. Therefore, to explore the responsive mechanisms of soil biota to N deposition and precipitation, soil nematode communities were studied after 3 years of environmental changes by water and/or N addition in a temperate forest of Changbai Mountain, Northeast China. The results showed that water combined with N addition treatment decreased the total nematode abundance in the organic horizon (O), while the opposite trend was found in the mineral horizon (A). Significant reductions in the abundances of fungivores, plant-parasites and omnivores-predators were also found in the water combined with N addition treatment. The significant effect of water interacted with N on the total nematode abundance and trophic groups indicated that the impacts of N on soil nematode communities were mediated by water availability. The synergistic effect of precipitation and N deposition on soil nematode communities was stronger than each effect alone. Structural equation modeling suggested water and N additions had direct effects on soil nematode communities. The feedback of soil nematodes to water and nitrogen addition was highly sensitive and our results indicate that minimal variations in soil properties such as those caused by climate changes can lead to severe changes in soil nematode communities.
",False,
