pandas.index,filename,doi,title,level,section,nchar,status,parser,coordinates,end_char,score,start_char,text,type
1,journal.pone.0000295.xml,10.1371/journal.pone.0000295,Invasions and Extinctions Reshape Coastal Marine Food Webs,body,Discussion,5718,True,spacy-lg,"44.5723,-67.31026",608,17.349514,604,the Gulf of Maine,LOC
2,journal.pone.0000295.xml,10.1371/journal.pone.0000295,Invasions and Extinctions Reshape Coastal Marine Food Webs,body,Discussion,5718,True,spacy-lg,"-18,-63.13333",631,11.77186,630,Gulf,LOC
3,journal.pone.0000295.xml,10.1371/journal.pone.0000295,Invasions and Extinctions Reshape Coastal Marine Food Webs,body,Discussion,5718,True,spacy-lg,"44.5723,-67.31026",874,17.349514,871,Gulf of Maine,LOC
0,journal.pone.0000295.xml,10.1371/journal.pone.0000295,Invasions and Extinctions Reshape Coastal Marine Food Webs,body,Methods,6119,True,spacy-lg,"-22.92369,-43.1073",190,13.147197,187,San Francisco Bay,LOC
1,journal.pone.0000295.xml,10.1371/journal.pone.0000295,Invasions and Extinctions Reshape Coastal Marine Food Webs,body,Methods,6119,True,spacy-lg,"5.85321,-72.54496",203,14.789843,202,Australia,GPE
2,journal.pone.0000295.xml,10.1371/journal.pone.0000295,Invasions and Extinctions Reshape Coastal Marine Food Webs,body,Methods,6119,True,spacy-lg,"53.57911,6.95262",218,20.948225,215,the Wadden Sea,LOC
3,journal.pone.0000295.xml,10.1371/journal.pone.0000295,Invasions and Extinctions Reshape Coastal Marine Food Webs,body,Methods,6119,True,spacy-lg,"37.75049,-122.75165",243,27.286736,235,the Gulf of the Farallones National Marine Sanctuary,LOC
4,journal.pone.0000295.xml,10.1371/journal.pone.0000295,Invasions and Extinctions Reshape Coastal Marine Food Webs,body,Methods,6119,True,spacy-lg,"38.51518,-121.43412",246,12.90288,244,Northern California,LOC
5,journal.pone.0000295.xml,10.1371/journal.pone.0000295,Invasions and Extinctions Reshape Coastal Marine Food Webs,body,Methods,6119,True,spacy-lg,"53.57911,6.95262",276,20.948225,273,the Wadden Sea,LOC
6,journal.pone.0000295.xml,10.1371/journal.pone.0000295,Invasions and Extinctions Reshape Coastal Marine Food Webs,body,Methods,6119,True,spacy-lg,"53.57911,6.95262",335,20.948225,332,the Wadden Sea,LOC
7,journal.pone.0000295.xml,10.1371/journal.pone.0000295,Invasions and Extinctions Reshape Coastal Marine Food Webs,body,Methods,6119,True,spacy-lg,"53.57911,6.95262",387,20.948225,385,Wadden Sea,LOC
8,journal.pone.0000295.xml,10.1371/journal.pone.0000295,Invasions and Extinctions Reshape Coastal Marine Food Webs,body,Methods,6119,True,spacy-lg,"53.57911,6.95262",399,20.948225,397,Wadden Sea,LOC
0,journal.pone.0000295.xml,10.1371/journal.pone.0000295,Invasions and Extinctions Reshape Coastal Marine Food Webs,body,Supporting Information,1430,True,spacy-lg,"-22.92369,-43.1073",52,13.147197,49,San Francisco Bay,LOC
1,journal.pone.0000295.xml,10.1371/journal.pone.0000295,Invasions and Extinctions Reshape Coastal Marine Food Webs,body,Supporting Information,1430,True,spacy-lg,"-38.74347,146.53403",98,18.848703,94,the Gulf of the,LOC
2,journal.pone.0000295.xml,10.1371/journal.pone.0000295,Invasions and Extinctions Reshape Coastal Marine Food Webs,body,Supporting Information,1430,True,spacy-lg,"5.85321,-72.54496",138,14.789843,137,Australia,GPE
3,journal.pone.0000295.xml,10.1371/journal.pone.0000295,Invasions and Extinctions Reshape Coastal Marine Food Webs,body,Supporting Information,1430,True,spacy-lg,"53.57911,6.95262",178,20.948225,175,the Wadden Sea,LOC
4,journal.pone.0000295.xml,10.1371/journal.pone.0000295,Invasions and Extinctions Reshape Coastal Marine Food Webs,body,Supporting Information,1430,True,spacy-lg,"53.57911,6.95262",216,20.948225,213,the Wadden Sea,LOC
0,journal.pone.0000908.xml,10.1371/journal.pone.0000908,Changes in Tree Reproductive Traits Reduce Functional Diversity in a Fragmented Atlantic Forest Landscape,title,title,105,False,spacy-lg
0,journal.pone.0000908.xml,10.1371/journal.pone.0000908,Changes in Tree Reproductive Traits Reduce Functional Diversity in a Fragmented Atlantic Forest Landscape,abstract,abstract,2067,False,spacy-lg
0,journal.pone.0000908.xml,10.1371/journal.pone.0000908,Changes in Tree Reproductive Traits Reduce Functional Diversity in a Fragmented Atlantic Forest Landscape,body,Introduction,4951,True,spacy-lg,"45.483,9.2",564,12.1104765,563,Atlantic,LOC
1,journal.pone.0000908.xml,10.1371/journal.pone.0000908,Changes in Tree Reproductive Traits Reduce Functional Diversity in a Fragmented Atlantic Forest Landscape,body,Introduction,4951,True,spacy-lg,"1.63414,-75.5719",567,14.693932,566,Brazil,GPE
2,journal.pone.0000908.xml,10.1371/journal.pone.0000908,Changes in Tree Reproductive Traits Reduce Functional Diversity in a Fragmented Atlantic Forest Landscape,body,Introduction,4951,True,spacy-lg,"1.63414,-75.5719",607,14.693932,606,Brazil,GPE
3,journal.pone.0000908.xml,10.1371/journal.pone.0000908,Changes in Tree Reproductive Traits Reduce Functional Diversity in a Fragmented Atlantic Forest Landscape,body,Introduction,4951,True,spacy-lg,"45.483,9.2",753,12.1104765,751,Brazilian Atlantic,LOC
0,journal.pone.0000908.xml,10.1371/journal.pone.0000908,Changes in Tree Reproductive Traits Reduce Functional Diversity in a Fragmented Atlantic Forest Landscape,body,Materials and Methods,12965,True,spacy-lg,"-18.63333,-46.66667",17,17.054436,13,the State of Alagoas,GPE
1,journal.pone.0000908.xml,10.1371/journal.pone.0000908,Changes in Tree Reproductive Traits Reduce Functional Diversity in a Fragmented Atlantic Forest Landscape,body,Materials and Methods,12965,True,spacy-lg,"1.63414,-75.5719",20,14.693932,19,Brazil,GPE
2,journal.pone.0000908.xml,10.1371/journal.pone.0000908,Changes in Tree Reproductive Traits Reduce Functional Diversity in a Fragmented Atlantic Forest Landscape,body,Materials and Methods,12965,True,spacy-lg,"45.483,9.2",63,12.1104765,62,Atlantic,LOC
3,journal.pone.0000908.xml,10.1371/journal.pone.0000908,Changes in Tree Reproductive Traits Reduce Functional Diversity in a Fragmented Atlantic Forest Landscape,body,Materials and Methods,12965,True,spacy-lg,"45.483,9.2",78,12.1104765,77,Atlantic,LOC
4,journal.pone.0000908.xml,10.1371/journal.pone.0000908,Changes in Tree Reproductive Traits Reduce Functional Diversity in a Fragmented Atlantic Forest Landscape,body,Materials and Methods,12965,True,spacy-lg,"1.63414,-75.5719",82,14.693932,80,Northeast Brazil,LOC
5,journal.pone.0000908.xml,10.1371/journal.pone.0000908,Changes in Tree Reproductive Traits Reduce Functional Diversity in a Fragmented Atlantic Forest Landscape,body,Materials and Methods,12965,True,spacy-lg,"-12.81667,15.38333",134,15.369286,133,Coimbra,GPE
6,journal.pone.0000908.xml,10.1371/journal.pone.0000908,Changes in Tree Reproductive Traits Reduce Functional Diversity in a Fragmented Atlantic Forest Landscape,body,Materials and Methods,12965,True,spacy-lg,"-12.81667,15.38333",173,15.369286,172,Coimbra,GPE
7,journal.pone.0000908.xml,10.1371/journal.pone.0000908,Changes in Tree Reproductive Traits Reduce Functional Diversity in a Fragmented Atlantic Forest Landscape,body,Materials and Methods,12965,True,spacy-lg,"45.483,9.2",194,12.1104765,193,Atlantic,LOC
8,journal.pone.0000908.xml,10.1371/journal.pone.0000908,Changes in Tree Reproductive Traits Reduce Functional Diversity in a Fragmented Atlantic Forest Landscape,body,Materials and Methods,12965,True,spacy-lg,"1.63414,-75.5719",198,14.693932,197,Brazil,GPE
9,journal.pone.0000908.xml,10.1371/journal.pone.0000908,Changes in Tree Reproductive Traits Reduce Functional Diversity in a Fragmented Atlantic Forest Landscape,body,Materials and Methods,12965,True,spacy-lg,"1.63414,-75.5719",204,14.693932,202,Northeastern Brazil,LOC
10,journal.pone.0000908.xml,10.1371/journal.pone.0000908,Changes in Tree Reproductive Traits Reduce Functional Diversity in a Fragmented Atlantic Forest Landscape,body,Materials and Methods,12965,True,spacy-lg,"45.483,9.2",218,12.1104765,217,Atlantic,LOC
11,journal.pone.0000908.xml,10.1371/journal.pone.0000908,Changes in Tree Reproductive Traits Reduce Functional Diversity in a Fragmented Atlantic Forest Landscape,body,Materials and Methods,12965,True,spacy-lg,"1.63414,-75.5719",222,14.693932,221,Brazil,GPE
12,journal.pone.0000908.xml,10.1371/journal.pone.0000908,Changes in Tree Reproductive Traits Reduce Functional Diversity in a Fragmented Atlantic Forest Landscape,body,Materials and Methods,12965,True,spacy-lg,"-12.81667,15.38333",285,15.369286,284,Coimbra,GPE
13,journal.pone.0000908.xml,10.1371/journal.pone.0000908,Changes in Tree Reproductive Traits Reduce Functional Diversity in a Fragmented Atlantic Forest Landscape,body,Materials and Methods,12965,True,spacy-lg,UNDEFINED,412,,411,Fabaceae,LOC
14,journal.pone.0000908.xml,10.1371/journal.pone.0000908,Changes in Tree Reproductive Traits Reduce Functional Diversity in a Fragmented Atlantic Forest Landscape,body,Materials and Methods,12965,True,spacy-lg,"-12.86235,-48.42583",553,13.465115,551,Serra Grande,FAC
15,journal.pone.0000908.xml,10.1371/journal.pone.0000908,Changes in Tree Reproductive Traits Reduce Functional Diversity in a Fragmented Atlantic Forest Landscape,body,Materials and Methods,12965,True,spacy-lg,"45.483,9.2",563,12.1104765,562,Atlantic,LOC
16,journal.pone.0000908.xml,10.1371/journal.pone.0000908,Changes in Tree Reproductive Traits Reduce Functional Diversity in a Fragmented Atlantic Forest Landscape,body,Materials and Methods,12965,True,spacy-lg,"-12.81667,15.38333",619,15.369286,618,Coimbra,GPE
17,journal.pone.0000908.xml,10.1371/journal.pone.0000908,Changes in Tree Reproductive Traits Reduce Functional Diversity in a Fragmented Atlantic Forest Landscape,body,Materials and Methods,12965,True,spacy-lg,"-12.81667,15.38333",644,15.369286,643,Coimbra,GPE
18,journal.pone.0000908.xml,10.1371/journal.pone.0000908,Changes in Tree Reproductive Traits Reduce Functional Diversity in a Fragmented Atlantic Forest Landscape,body,Materials and Methods,12965,True,spacy-lg,"45.483,9.2",661,12.1104765,660,Atlantic,LOC
19,journal.pone.0000908.xml,10.1371/journal.pone.0000908,Changes in Tree Reproductive Traits Reduce Functional Diversity in a Fragmented Atlantic Forest Landscape,body,Materials and Methods,12965,True,spacy-lg,"1.63414,-75.5719",666,14.693932,664,Northeast Brazil,LOC
20,journal.pone.0000908.xml,10.1371/journal.pone.0000908,Changes in Tree Reproductive Traits Reduce Functional Diversity in a Fragmented Atlantic Forest Landscape,body,Materials and Methods,12965,True,spacy-lg,"-12.81667,15.38333",702,15.369286,701,Coimbra,GPE
21,journal.pone.0000908.xml,10.1371/journal.pone.0000908,Changes in Tree Reproductive Traits Reduce Functional Diversity in a Fragmented Atlantic Forest Landscape,body,Materials and Methods,12965,True,spacy-lg,"45.483,9.2",718,12.1104765,717,Atlantic,LOC
22,journal.pone.0000908.xml,10.1371/journal.pone.0000908,Changes in Tree Reproductive Traits Reduce Functional Diversity in a Fragmented Atlantic Forest Landscape,body,Materials and Methods,12965,True,spacy-lg,"-12.81667,15.38333",906,15.369286,905,Coimbra,GPE
23,journal.pone.0000908.xml,10.1371/journal.pone.0000908,Changes in Tree Reproductive Traits Reduce Functional Diversity in a Fragmented Atlantic Forest Landscape,body,Materials and Methods,12965,True,spacy-lg,"20.63174,-87.06935",1954,17.054436,1951,Erdas Imagine 8.4,LOC
24,journal.pone.0000908.xml,10.1371/journal.pone.0000908,Changes in Tree Reproductive Traits Reduce Functional Diversity in a Fragmented Atlantic Forest Landscape,body,Materials and Methods,12965,True,spacy-lg,"54.83528,-7.55972",2018,12.642273,2017,Shannon,FAC
25,journal.pone.0000908.xml,10.1371/journal.pone.0000908,Changes in Tree Reproductive Traits Reduce Functional Diversity in a Fragmented Atlantic Forest Landscape,body,Materials and Methods,12965,True,spacy-lg,"-12.81667,15.38333",2271,15.369286,2270,Coimbra,GPE
0,journal.pone.0000908.xml,10.1371/journal.pone.0000908,Changes in Tree Reproductive Traits Reduce Functional Diversity in a Fragmented Atlantic Forest Landscape,body,Study site and landscape attributes,2910,True,spacy-lg,"-18.63333,-46.66667",14,17.054436,10,the State of Alagoas,GPE
1,journal.pone.0000908.xml,10.1371/journal.pone.0000908,Changes in Tree Reproductive Traits Reduce Functional Diversity in a Fragmented Atlantic Forest Landscape,body,Study site and landscape attributes,2910,True,spacy-lg,"1.63414,-75.5719",17,14.693932,16,Brazil,GPE
2,journal.pone.0000908.xml,10.1371/journal.pone.0000908,Changes in Tree Reproductive Traits Reduce Functional Diversity in a Fragmented Atlantic Forest Landscape,body,Study site and landscape attributes,2910,True,spacy-lg,"45.483,9.2",60,12.1104765,59,Atlantic,LOC
3,journal.pone.0000908.xml,10.1371/journal.pone.0000908,Changes in Tree Reproductive Traits Reduce Functional Diversity in a Fragmented Atlantic Forest Landscape,body,Study site and landscape attributes,2910,True,spacy-lg,"45.483,9.2",75,12.1104765,74,Atlantic,LOC
4,journal.pone.0000908.xml,10.1371/journal.pone.0000908,Changes in Tree Reproductive Traits Reduce Functional Diversity in a Fragmented Atlantic Forest Landscape,body,Study site and landscape attributes,2910,True,spacy-lg,"1.63414,-75.5719",79,14.693932,77,Northeast Brazil,LOC
5,journal.pone.0000908.xml,10.1371/journal.pone.0000908,Changes in Tree Reproductive Traits Reduce Functional Diversity in a Fragmented Atlantic Forest Landscape,body,Study site and landscape attributes,2910,True,spacy-lg,"-12.81667,15.38333",131,15.369286,130,Coimbra,GPE
6,journal.pone.0000908.xml,10.1371/journal.pone.0000908,Changes in Tree Reproductive Traits Reduce Functional Diversity in a Fragmented Atlantic Forest Landscape,body,Study site and landscape attributes,2910,True,spacy-lg,"-12.81667,15.38333",170,15.369286,169,Coimbra,GPE
7,journal.pone.0000908.xml,10.1371/journal.pone.0000908,Changes in Tree Reproductive Traits Reduce Functional Diversity in a Fragmented Atlantic Forest Landscape,body,Study site and landscape attributes,2910,True,spacy-lg,"45.483,9.2",191,12.1104765,190,Atlantic,LOC
8,journal.pone.0000908.xml,10.1371/journal.pone.0000908,Changes in Tree Reproductive Traits Reduce Functional Diversity in a Fragmented Atlantic Forest Landscape,body,Study site and landscape attributes,2910,True,spacy-lg,"1.63414,-75.5719",195,14.693932,194,Brazil,GPE
9,journal.pone.0000908.xml,10.1371/journal.pone.0000908,Changes in Tree Reproductive Traits Reduce Functional Diversity in a Fragmented Atlantic Forest Landscape,body,Study site and landscape attributes,2910,True,spacy-lg,"1.63414,-75.5719",201,14.693932,199,Northeastern Brazil,LOC
10,journal.pone.0000908.xml,10.1371/journal.pone.0000908,Changes in Tree Reproductive Traits Reduce Functional Diversity in a Fragmented Atlantic Forest Landscape,body,Study site and landscape attributes,2910,True,spacy-lg,"45.483,9.2",215,12.1104765,214,Atlantic,LOC
11,journal.pone.0000908.xml,10.1371/journal.pone.0000908,Changes in Tree Reproductive Traits Reduce Functional Diversity in a Fragmented Atlantic Forest Landscape,body,Study site and landscape attributes,2910,True,spacy-lg,"1.63414,-75.5719",219,14.693932,218,Brazil,GPE
12,journal.pone.0000908.xml,10.1371/journal.pone.0000908,Changes in Tree Reproductive Traits Reduce Functional Diversity in a Fragmented Atlantic Forest Landscape,body,Study site and landscape attributes,2910,True,spacy-lg,"-12.81667,15.38333",282,15.369286,281,Coimbra,GPE
13,journal.pone.0000908.xml,10.1371/journal.pone.0000908,Changes in Tree Reproductive Traits Reduce Functional Diversity in a Fragmented Atlantic Forest Landscape,body,Study site and landscape attributes,2910,True,spacy-lg,UNDEFINED,409,,408,Fabaceae,LOC
14,journal.pone.0000908.xml,10.1371/journal.pone.0000908,Changes in Tree Reproductive Traits Reduce Functional Diversity in a Fragmented Atlantic Forest Landscape,body,Study site and landscape attributes,2910,True,spacy-lg,"-12.86235,-48.42583",550,13.465115,548,Serra Grande,FAC
15,journal.pone.0000908.xml,10.1371/journal.pone.0000908,Changes in Tree Reproductive Traits Reduce Functional Diversity in a Fragmented Atlantic Forest Landscape,body,Study site and landscape attributes,2910,True,spacy-lg,"45.483,9.2",560,12.1104765,559,Atlantic,LOC
0,journal.pone.0000908.xml,10.1371/journal.pone.0000908,Changes in Tree Reproductive Traits Reduce Functional Diversity in a Fragmented Atlantic Forest Landscape,body,Tree species surveys and habitat classification,2397,True,spacy-lg,"-12.81667,15.38333",52,15.369286,51,Coimbra,GPE
1,journal.pone.0000908.xml,10.1371/journal.pone.0000908,Changes in Tree Reproductive Traits Reduce Functional Diversity in a Fragmented Atlantic Forest Landscape,body,Tree species surveys and habitat classification,2397,True,spacy-lg,"-12.81667,15.38333",77,15.369286,76,Coimbra,GPE
2,journal.pone.0000908.xml,10.1371/journal.pone.0000908,Changes in Tree Reproductive Traits Reduce Functional Diversity in a Fragmented Atlantic Forest Landscape,body,Tree species surveys and habitat classification,2397,True,spacy-lg,"45.483,9.2",94,12.1104765,93,Atlantic,LOC
3,journal.pone.0000908.xml,10.1371/journal.pone.0000908,Changes in Tree Reproductive Traits Reduce Functional Diversity in a Fragmented Atlantic Forest Landscape,body,Tree species surveys and habitat classification,2397,True,spacy-lg,"1.63414,-75.5719",99,14.693932,97,Northeast Brazil,LOC
4,journal.pone.0000908.xml,10.1371/journal.pone.0000908,Changes in Tree Reproductive Traits Reduce Functional Diversity in a Fragmented Atlantic Forest Landscape,body,Tree species surveys and habitat classification,2397,True,spacy-lg,"-12.81667,15.38333",135,15.369286,134,Coimbra,GPE
5,journal.pone.0000908.xml,10.1371/journal.pone.0000908,Changes in Tree Reproductive Traits Reduce Functional Diversity in a Fragmented Atlantic Forest Landscape,body,Tree species surveys and habitat classification,2397,True,spacy-lg,"45.483,9.2",151,12.1104765,150,Atlantic,LOC
6,journal.pone.0000908.xml,10.1371/journal.pone.0000908,Changes in Tree Reproductive Traits Reduce Functional Diversity in a Fragmented Atlantic Forest Landscape,body,Tree species surveys and habitat classification,2397,True,spacy-lg,"-12.81667,15.38333",339,15.369286,338,Coimbra,GPE
0,journal.pone.0000908.xml,10.1371/journal.pone.0000908,Changes in Tree Reproductive Traits Reduce Functional Diversity in a Fragmented Atlantic Forest Landscape,body,Reproductive traits of tree species,3319,False,spacy-lg
0,journal.pone.0000908.xml,10.1371/journal.pone.0000908,Changes in Tree Reproductive Traits Reduce Functional Diversity in a Fragmented Atlantic Forest Landscape,body,Explanatory variables,1120,True,spacy-lg,"20.63174,-87.06935",205,17.054436,202,Erdas Imagine 8.4,LOC
0,journal.pone.0000908.xml,10.1371/journal.pone.0000908,Changes in Tree Reproductive Traits Reduce Functional Diversity in a Fragmented Atlantic Forest Landscape,body,Functional diversity of reproductive traits,976,True,spacy-lg,"54.83528,-7.55972",63,12.642273,62,Shannon,FAC
0,journal.pone.0000908.xml,10.1371/journal.pone.0000908,Changes in Tree Reproductive Traits Reduce Functional Diversity in a Fragmented Atlantic Forest Landscape,body,Statistical analysis,2216,True,spacy-lg,"-12.81667,15.38333",135,15.369286,134,Coimbra,GPE
0,journal.pone.0000908.xml,10.1371/journal.pone.0000908,Changes in Tree Reproductive Traits Reduce Functional Diversity in a Fragmented Atlantic Forest Landscape,body,Results,15309,True,spacy-lg,"45.483,9.2",438,12.1104765,437,Atlantic,LOC
1,journal.pone.0000908.xml,10.1371/journal.pone.0000908,Changes in Tree Reproductive Traits Reduce Functional Diversity in a Fragmented Atlantic Forest Landscape,body,Results,15309,True,spacy-lg,"1.63414,-75.5719",443,14.693932,442,Brazil,GPE
2,journal.pone.0000908.xml,10.1371/journal.pone.0000908,Changes in Tree Reproductive Traits Reduce Functional Diversity in a Fragmented Atlantic Forest Landscape,body,Results,15309,True,spacy-lg,"45.483,9.2",518,12.1104765,517,Atlantic,LOC
3,journal.pone.0000908.xml,10.1371/journal.pone.0000908,Changes in Tree Reproductive Traits Reduce Functional Diversity in a Fragmented Atlantic Forest Landscape,body,Results,15309,True,spacy-lg,"1.63414,-75.5719",522,14.693932,521,Brazil,GPE
4,journal.pone.0000908.xml,10.1371/journal.pone.0000908,Changes in Tree Reproductive Traits Reduce Functional Diversity in a Fragmented Atlantic Forest Landscape,body,Results,15309,True,spacy-lg,"35.284,25.4613",757,14.004734,756,Floral,LOC
5,journal.pone.0000908.xml,10.1371/journal.pone.0000908,Changes in Tree Reproductive Traits Reduce Functional Diversity in a Fragmented Atlantic Forest Landscape,body,Results,15309,True,spacy-lg,"45.483,9.2",1751,12.1104765,1750,Atlantic,LOC
6,journal.pone.0000908.xml,10.1371/journal.pone.0000908,Changes in Tree Reproductive Traits Reduce Functional Diversity in a Fragmented Atlantic Forest Landscape,body,Results,15309,True,spacy-lg,"1.63414,-75.5719",1756,14.693932,1755,Brazil,GPE
7,journal.pone.0000908.xml,10.1371/journal.pone.0000908,Changes in Tree Reproductive Traits Reduce Functional Diversity in a Fragmented Atlantic Forest Landscape,body,Results,15309,True,spacy-lg,"45.483,9.2",2265,12.1104765,2264,Atlantic,LOC
8,journal.pone.0000908.xml,10.1371/journal.pone.0000908,Changes in Tree Reproductive Traits Reduce Functional Diversity in a Fragmented Atlantic Forest Landscape,body,Results,15309,True,spacy-lg,"1.63414,-75.5719",2269,14.693932,2268,Brazil,GPE
9,journal.pone.0000908.xml,10.1371/journal.pone.0000908,Changes in Tree Reproductive Traits Reduce Functional Diversity in a Fragmented Atlantic Forest Landscape,body,Results,15309,True,spacy-lg,"45.483,9.2",2618,12.1104765,2617,Atlantic,LOC
10,journal.pone.0000908.xml,10.1371/journal.pone.0000908,Changes in Tree Reproductive Traits Reduce Functional Diversity in a Fragmented Atlantic Forest Landscape,body,Results,15309,True,spacy-lg,"1.63414,-75.5719",2622,14.693932,2621,Brazil,GPE
11,journal.pone.0000908.xml,10.1371/journal.pone.0000908,Changes in Tree Reproductive Traits Reduce Functional Diversity in a Fragmented Atlantic Forest Landscape,body,Results,15309,True,spacy-lg,"54.83528,-7.55972",2660,12.642273,2659,Shannon,FAC
12,journal.pone.0000908.xml,10.1371/journal.pone.0000908,Changes in Tree Reproductive Traits Reduce Functional Diversity in a Fragmented Atlantic Forest Landscape,body,Results,15309,True,spacy-lg,"54.83528,-7.55972",2713,12.642273,2712,Shannon,FAC
0,journal.pone.0000908.xml,10.1371/journal.pone.0000908,Changes in Tree Reproductive Traits Reduce Functional Diversity in a Fragmented Atlantic Forest Landscape,body,Reproductive traits of tree species,10450,True,spacy-lg,"45.483,9.2",437,12.1104765,436,Atlantic,LOC
1,journal.pone.0000908.xml,10.1371/journal.pone.0000908,Changes in Tree Reproductive Traits Reduce Functional Diversity in a Fragmented Atlantic Forest Landscape,body,Reproductive traits of tree species,10450,True,spacy-lg,"1.63414,-75.5719",442,14.693932,441,Brazil,GPE
2,journal.pone.0000908.xml,10.1371/journal.pone.0000908,Changes in Tree Reproductive Traits Reduce Functional Diversity in a Fragmented Atlantic Forest Landscape,body,Reproductive traits of tree species,10450,True,spacy-lg,"45.483,9.2",517,12.1104765,516,Atlantic,LOC
3,journal.pone.0000908.xml,10.1371/journal.pone.0000908,Changes in Tree Reproductive Traits Reduce Functional Diversity in a Fragmented Atlantic Forest Landscape,body,Reproductive traits of tree species,10450,True,spacy-lg,"1.63414,-75.5719",521,14.693932,520,Brazil,GPE
4,journal.pone.0000908.xml,10.1371/journal.pone.0000908,Changes in Tree Reproductive Traits Reduce Functional Diversity in a Fragmented Atlantic Forest Landscape,body,Reproductive traits of tree species,10450,True,spacy-lg,"35.284,25.4613",756,14.004734,755,Floral,LOC
5,journal.pone.0000908.xml,10.1371/journal.pone.0000908,Changes in Tree Reproductive Traits Reduce Functional Diversity in a Fragmented Atlantic Forest Landscape,body,Reproductive traits of tree species,10450,True,spacy-lg,"45.483,9.2",1750,12.1104765,1749,Atlantic,LOC
6,journal.pone.0000908.xml,10.1371/journal.pone.0000908,Changes in Tree Reproductive Traits Reduce Functional Diversity in a Fragmented Atlantic Forest Landscape,body,Reproductive traits of tree species,10450,True,spacy-lg,"1.63414,-75.5719",1755,14.693932,1754,Brazil,GPE
0,journal.pone.0000908.xml,10.1371/journal.pone.0000908,Changes in Tree Reproductive Traits Reduce Functional Diversity in a Fragmented Atlantic Forest Landscape,body,Explanatory variables,1840,True,spacy-lg,"45.483,9.2",280,12.1104765,279,Atlantic,LOC
1,journal.pone.0000908.xml,10.1371/journal.pone.0000908,Changes in Tree Reproductive Traits Reduce Functional Diversity in a Fragmented Atlantic Forest Landscape,body,Explanatory variables,1840,True,spacy-lg,"1.63414,-75.5719",284,14.693932,283,Brazil,GPE
0,journal.pone.0000908.xml,10.1371/journal.pone.0000908,Changes in Tree Reproductive Traits Reduce Functional Diversity in a Fragmented Atlantic Forest Landscape,body,Functional diversity of reproductive traits,3009,True,spacy-lg,"45.483,9.2",291,12.1104765,290,Atlantic,LOC
